dependents:d5
,freshness_DIV,c5_DIV,d5_DIV,subject_DIV,variety,balance,disparsity,impact_diversity,teamsize,age_mean,age_std,pnum_mean,pnum_std,cn_mean,cn_std,rank_mean,rank_std,num_of_refs,journal fixed,Year fixed,R2,# of Smaples
Model 663,-0.0663(****),-0.0431(****),-0.0037(****),0.2244(****),--,--,--,-0.0042(***),-0.0004(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.039944718393796874,142341
Model 664,-0.0651(****),-0.0369(****),-0.0082(****),-0.2745(****),--,--,--,-0.0073(****),-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(**),True,True,0.03847069699813399,142341
Model 665,-0.0849(****),-0.0527(****),-0.0079(****),--,0.1608(****),-0.1017(****),--,--,-0.0003(),0.0002(****),-0.0002(*),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.06804936871567435,143508
Model 666,-0.0813(****),-0.0439(****),-0.0121(****),--,-0.0108(),-0.1231(****),--,--,-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(***),True,False,0.06795132509700985,143508
Model 667,-0.0871(****),-0.0508(****),-0.0070(****),--,0.1531(****),-0.0969(****),--,--,-0.0003(),0.0002(****),-0.0002(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.06214014002991908,143508
Model 668,-0.0830(****),-0.0419(****),-0.0115(****),--,-0.0253(),-0.1189(****),--,--,-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),-0.0000(),-0.0000(),-0.0000(***),True,True,0.061857387424242516,143508
Model 669,-0.0639(****),-0.0459(****),-0.0046(****),--,0.0090(),--,0.1119(****),--,-0.0003(),0.0002(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(*),-0.0000(***),False,False,0.04316477557359255,142341
Model 670,-0.0634(****),-0.0398(****),-0.0089(****),--,-0.1019(****),--,0.0782(****),--,-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),0.0000(),True,False,0.04134575795788764,142341
Model 671,-0.0675(****),-0.0446(****),-0.0037(****),--,-0.0009(),--,0.1248(****),--,-0.0004(*),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.04088795132363354,142341
Model 672,-0.0667(****),-0.0386(****),-0.0082(****),--,-0.1175(****),--,0.0909(****),--,-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.038639162137969696,142341
Model 673,-0.0876(****),-0.0532(****),-0.0077(****),--,0.0871(****),--,--,-0.0196(****),-0.0003(),0.0002(****),-0.0001(*),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.0636630737422077,143508
Model 674,-0.0853(****),-0.0449(****),-0.0126(****),--,-0.0622(****),--,--,-0.0249(****),-0.0001(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(*),True,False,0.06213166878229981,143508
Model 675,-0.0907(****),-0.0519(****),-0.0066(****),--,0.0731(****),--,--,-0.0159(****),-0.0004(),0.0002(****),-0.0002(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.057806154643040175,143508
Model 676,-0.0881(****),-0.0437(****),-0.0117(****),--,-0.0864(****),--,--,-0.0207(****),-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(*),True,True,0.05592554082770251,143508
Model 677,-0.0618(****),-0.0431(****),-0.0046(****),--,--,-0.0694(****),0.1797(****),--,-0.0004(),0.0002(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(**),False,False,0.04666027413956264,142341
Model 678,-0.0602(****),-0.0375(****),-0.0087(****),--,--,-0.0914(****),0.1053(****),--,-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,False,0.04635659169917239,142341
Model 679,-0.0647(****),-0.0419(****),-0.0040(****),--,--,-0.0676(****),0.1885(****),--,-0.0004(*),0.0002(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.0442138003539021,142341
Model 680,-0.0624(****),-0.0362(****),-0.0083(****),--,--,-0.0905(****),0.1147(****),--,-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.0433968074777028,142341
Model 681,-0.0844(****),-0.0496(****),-0.0072(****),--,--,-0.0817(****),--,-0.0061(****),-0.0003(),0.0002(****),-0.0002(**),-0.0000(),0.0000(*),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),0.0000(),False,False,0.06704630093187247,143508
Model 682,-0.0802(****),-0.0420(****),-0.0121(****),--,--,-0.1142(****),--,-0.0127(****),-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,False,0.06843740405523968,143508
Model 683,-0.0876(****),-0.0486(****),-0.0062(****),--,--,-0.0797(****),--,-0.0032(*),-0.0004(),0.0002(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(*),False,True,0.061163742691557,143508
Model 684,-0.0820(****),-0.0408(****),-0.0116(****),--,--,-0.1136(****),--,-0.0094(****),-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.06210283328987887,143508
Model 685,-0.0632(****),-0.0444(****),-0.0046(****),--,--,--,0.1291(****),-0.0080(****),-0.0004(),0.0002(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(*),-0.0000(****),False,False,0.04346168765641245,142341
Model 686,-0.0625(****),-0.0389(****),-0.0090(****),--,--,--,0.0726(****),-0.0141(****),-0.0002(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(*),-0.0000(),-0.0000(****),True,False,0.04170663670983099,142341
Model 687,-0.0668(****),-0.0437(****),-0.0038(****),--,--,--,0.1338(****),-0.0055(****),-0.0004(*),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.0410286816840556,142341
Model 688,-0.0655(****),-0.0383(****),-0.0084(****),--,--,--,0.0762(****),-0.0117(****),-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.038574342760235414,142341
Model 689,-0.0565(****),-0.0422(****),--,3.0342(****),-0.5539(****),-0.1400(****),--,--,0.0000(),0.0002(****),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(****),-0.0000(*),-0.0000(****),False,False,0.04828198746903323,142341
Model 690,-0.0554(****),-0.0371(****),--,2.9035(****),-0.6448(****),-0.1560(****),--,--,0.0000(),0.0001(***),-0.0000(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(),-0.0000(),0.0000(),True,False,0.04729844864150767,142341
Model 691,-0.0606(****),-0.0409(****),--,3.1243(****),-0.5873(****),-0.1380(****),--,--,-0.0002(),0.0001(***),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.04580844626591285,142341
Model 692,-0.0591(****),-0.0357(****),--,3.0405(****),-0.6923(****),-0.1556(****),--,--,-0.0002(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.04461798267570416,142341
Model 693,-0.0639(****),-0.0473(****),--,-0.0455(),0.0158(),--,0.1122(****),--,-0.0003(),0.0002(****),-0.0001(*),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(**),False,False,0.042823960179817266,142341
Model 694,-0.0638(****),-0.0429(****),--,-0.4716(****),0.0144(),--,0.0740(****),--,-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.04032494037020795,142341
Model 695,-0.0677(****),-0.0458(****),--,0.0769(),-0.0257(),--,0.1251(****),--,-0.0004(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.040672347410527054,142341
Model 696,-0.0675(****),-0.0415(****),--,-0.3222(**),-0.0396(),--,0.0873(****),--,-0.0002(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.037734423150693974,142341
Model 697,-0.0626(****),-0.0455(****),--,-0.0229(),0.0783(**),--,--,-0.0068(****),-0.0002(),0.0002(****),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,False,0.0422220840013553,142341
Model 698,-0.0622(****),-0.0408(****),--,-0.4334(****),0.0585(*),--,--,-0.0100(****),-0.0001(),0.0001(****),-0.0000(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),-0.0000(),True,False,0.040407264630824224,142341
Model 699,-0.0666(****),-0.0445(****),--,0.0659(),0.0427(),--,--,-0.0039(**),-0.0003(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.039740928608343995,142341
Model 700,-0.0660(****),-0.0399(****),--,-0.3221(**),0.0110(),--,--,-0.0071(****),-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(*),True,True,0.03748675032678761,142341
Model 701,-0.0606(****),-0.0459(****),--,0.6739(****),--,-0.0973(****),0.1397(****),--,-0.0003(),0.0001(****),-0.0001(*),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.04773106908674629,142341
Model 702,-0.0602(****),-0.0410(****),--,0.2762(****),--,-0.1021(****),0.0941(****),--,-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),-0.0001(****),True,False,0.04543399019851346,142341
Model 703,-0.0635(****),-0.0443(****),--,0.6442(****),--,-0.0943(****),0.1508(****),--,-0.0003(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.045265749956428625,142341
Model 704,-0.0630(****),-0.0397(****),--,0.2300(****),--,-0.0990(****),0.1037(****),--,-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.042523033900129015,142341
Model 705,-0.0596(****),-0.0445(****),--,0.8544(****),--,-0.0916(****),--,-0.0017(),-0.0002(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.04643986698990654,142341
Model 706,-0.0589(****),-0.0396(****),--,0.3975(****),--,-0.0979(****),--,-0.0045(***),-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),-0.0001(****),True,False,0.04496890144205756,142341
Model 707,-0.0631(****),-0.0435(****),--,0.8119(****),--,-0.0890(****),--,0.0008(),-0.0003(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.043767490422151556,142341
Model 708,-0.0621(****),-0.0386(****),--,0.3385(****),--,-0.0956(****),--,-0.0017(),-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.04187646639567433,142341
Model 709,-0.0631(****),-0.0460(****),--,0.0772(),--,--,0.1213(****),-0.0085(****),-0.0003(),0.0002(****),-0.0001(*),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(***),False,False,0.04314062404690033,142341
Model 710,-0.0629(****),-0.0413(****),--,-0.3237(****),--,--,0.0890(****),-0.0116(****),-0.0001(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(*),-0.0000(),-0.0000(),True,False,0.04085244946097366,142341
Model 711,-0.0670(****),-0.0450(****),--,0.0423(),--,--,0.1281(****),-0.0057(****),-0.0004(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.040805620963098144,142341
Model 712,-0.0667(****),-0.0405(****),--,-0.3738(****),--,--,0.0937(****),-0.0087(****),-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(*),True,True,0.0380140251174127,142341
Model 713,-0.0617(****),-0.0454(****),--,--,0.0725(****),-0.0743(****),0.1544(****),--,-0.0003(),0.0002(****),-0.0001(*),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,False,0.046574979775408254,142341
Model 714,-0.0604(****),-0.0401(****),--,--,-0.0356(**),-0.0901(****),0.1149(****),--,-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.0452887283697504,142341
Model 715,-0.0647(****),-0.0439(****),--,--,0.0630(****),-0.0718(****),0.1664(****),--,-0.0003(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.044158535455196324,142341
Model 716,-0.0635(****),-0.0386(****),--,--,-0.0524(****),-0.0876(****),0.1266(****),--,-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(**),True,True,0.04250298144767506,142341
Model 717,-0.0841(****),-0.0539(****),--,--,0.1688(****),-0.0950(****),--,-0.0098(****),-0.0002(),0.0002(****),-0.0001(*),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,False,0.06760547739255307,143508
Model 718,-0.0808(****),-0.0464(****),--,--,0.0136(),-0.1161(****),--,-0.0129(****),-0.0000(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(**),True,False,0.0668180385881848,143508
Model 719,-0.0870(****),-0.0522(****),--,--,0.1541(****),-0.0919(****),--,-0.0066(****),-0.0003(),0.0002(****),-0.0002(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.06168957793127949,143508
Model 720,-0.0836(****),-0.0449(****),--,--,-0.0121(),-0.1135(****),--,-0.0090(****),-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(***),True,True,0.06063099375947045,143508
Model 721,-0.0632(****),-0.0461(****),--,--,0.0209(),--,0.1203(****),-0.0084(****),-0.0003(),0.0002(****),-0.0001(*),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(***),False,False,0.04313881962450494,142341
Model 722,-0.0627(****),-0.0413(****),--,--,-0.0778(****),--,0.0924(****),-0.0123(****),-0.0001(),0.0001(****),-0.0000(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.04076977924244973,142341
Model 723,-0.0671(****),-0.0450(****),--,--,0.0056(),--,0.1297(****),-0.0055(****),-0.0004(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.04079984224642974,142341
Model 724,-0.0667(****),-0.0404(****),--,--,-0.1010(****),--,0.0999(****),-0.0092(****),-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.03799334900577289,142341
Model 725,-0.0617(****),-0.0445(****),--,--,--,-0.0687(****),0.1790(****),-0.0008(),-0.0003(),0.0002(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(*),False,False,0.04630931338241395,142341
Model 726,-0.0602(****),-0.0398(****),--,--,--,-0.0887(****),0.1122(****),-0.0050(***),-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),-0.0000(****),True,False,0.04533124115105791,142341
Model 727,-0.0651(****),-0.0435(****),--,--,--,-0.0683(****),0.1844(****),0.0016(),-0.0004(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.043968120613204875,142341
Model 728,-0.0632(****),-0.0389(****),--,--,--,-0.0889(****),0.1162(****),-0.0025(),-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,True,0.04240636649762841,142341
Model 729,-0.0643(****),--,-0.0127(****),3.9464(****),-0.8378(****),-0.1795(****),--,--,-0.0002(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(*),0.0000(*),0.0000(****),-0.0000(),-0.0001(****),False,False,0.03342682633286953,142341
Model 730,-0.0605(****),--,-0.0160(****),3.6487(****),-0.9016(****),-0.1896(****),--,--,-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(*),0.0000(),-0.0000(),-0.0000(*),True,False,0.038260521754785226,142341
Model 731,-0.0669(****),--,-0.0117(****),3.8984(****),-0.8277(****),-0.1749(****),--,--,-0.0002(),0.0001(****),-0.0001(*),-0.0000(**),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0001(****),False,True,0.031566898186721426,142341
Model 732,-0.0624(****),--,-0.0152(****),3.6647(****),-0.9105(****),-0.1872(****),--,--,-0.0002(),0.0001(***),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(**),True,True,0.036127124546916245,142341
Model 733,-0.0749(****),--,-0.0129(****),-0.0379(),-0.0791(**),--,0.0649(****),--,-0.0006(**),0.0002(****),-0.0002(**),-0.0000(*),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(*),-0.0001(****),False,False,0.023081804418333407,142341
Model 734,-0.0716(****),--,-0.0173(****),-0.5087(****),-0.0824(**),--,0.0240(*),--,-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(*),0.0000(),-0.0000(),-0.0000(**),True,False,0.027154454446457588,142341
Model 735,-0.0769(****),--,-0.0120(****),0.0056(),-0.0913(***),--,0.0866(****),--,-0.0005(*),0.0002(****),-0.0002(**),-0.0000(**),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0001(****),False,True,0.0219232085519655,142341
Model 736,-0.0732(****),--,-0.0166(****),-0.4366(****),-0.1084(****),--,0.0450(****),--,-0.0003(),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(**),True,True,0.025300222950914497,142341
Model 737,-0.0715(****),--,-0.0125(****),0.1699(),-0.0403(),--,--,-0.0213(****),-0.0006(**),0.0002(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.024935365207308546,142341
Model 738,-0.0686(****),--,-0.0167(****),-0.3146(**),-0.0553(*),--,--,-0.0220(****),-0.0004(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,False,0.029138276392404627,142341
Model 739,-0.0733(****),--,-0.0117(****),0.1586(),-0.0385(),--,--,-0.0182(****),-0.0005(**),0.0002(****),-0.0001(**),-0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.0229754396774845,142341
Model 740,-0.0703(****),--,-0.0161(****),-0.2949(**),-0.0717(**),--,--,-0.0185(****),-0.0004(),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,True,0.026586205482274416,142341
Model 741,-0.0708(****),--,-0.0135(****),0.4958(****),--,-0.1123(****),0.0904(****),--,-0.0006(**),0.0001(****),-0.0002(**),-0.0000(*),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.029594676198882897,142341
Model 742,-0.0673(****),--,-0.0168(****),0.0240(),--,-0.1138(****),0.0402(***),--,-0.0004(*),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.03348048068545817,142341
Model 743,-0.0714(****),--,-0.0129(****),0.4982(****),--,-0.1113(****),0.1144(****),--,-0.0004(*),0.0002(****),-0.0001(**),-0.0000(**),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.02827403922774996,142341
Model 744,-0.0677(****),--,-0.0164(****),0.0050(),--,-0.1126(****),0.0609(****),--,-0.0004(),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.03144793249930278,142341
Model 745,-0.0683(****),--,-0.0130(****),0.7209(****),--,-0.1009(****),--,-0.0153(****),-0.0006(**),0.0002(****),-0.0002(**),-0.0000(*),0.0000(),-0.0000(*),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.030110229144921785,142341
Model 746,-0.0652(****),--,-0.0163(****),0.1909(***),--,-0.1048(****),--,-0.0158(****),-0.0004(*),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.03438495083612125,142341
Model 747,-0.0691(****),--,-0.0125(****),0.7228(****),--,-0.1004(****),--,-0.0125(****),-0.0004(*),0.0002(****),-0.0001(*),-0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.02810837575559122,142341
Model 748,-0.0659(****),--,-0.0160(****),0.1604(**),--,-0.1047(****),--,-0.0122(****),-0.0004(),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.031818952717094784,142341
Model 749,-0.0722(****),--,-0.0126(****),-0.0775(),--,--,0.0824(****),-0.0226(****),-0.0007(***),0.0002(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.025373630371392508,142341
Model 750,-0.0693(****),--,-0.0168(****),-0.5471(****),--,--,0.0481(****),-0.0230(****),-0.0004(*),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.02924945197343476,142341
Model 751,-0.0738(****),--,-0.0120(****),-0.1001(*),--,--,0.1000(****),-0.0198(****),-0.0006(**),0.0002(****),-0.0001(**),-0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.023622203050792323,142341
Model 752,-0.0708(****),--,-0.0163(****),-0.5931(****),--,--,0.0609(****),-0.0197(****),-0.0004(),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.026762720191938594,142341
Model 753,-0.0715(****),--,-0.0128(****),--,0.0011(),-0.0914(****),0.1192(****),--,-0.0006(**),0.0001(****),-0.0002(**),-0.0000(*),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.028822084430922046,142341
Model 754,-0.0670(****),--,-0.0164(****),--,-0.1212(****),-0.1058(****),0.0757(****),--,-0.0004(*),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.03413859571097322,142341
Model 755,-0.0724(****),--,-0.0123(****),--,0.0028(),-0.0902(****),0.1412(****),--,-0.0005(*),0.0002(****),-0.0002(**),-0.0000(**),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.02749265977704285,142341
