dependents:d2
,freshness_DIV,c2_DIV,d2_DIV,subject_DIV,variety,balance,disparsity,impact_diversity,teamsize,age_mean,age_std,pnum_mean,pnum_std,cn_mean,cn_std,rank_mean,rank_std,num_of_refs,journal fixed,Year fixed,R2,# of Smaples
Model 892,-0.0662(****),-0.0351(****),-0.0087(****),0.4031(****),--,-0.1012(****),--,-0.0062(****),-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.03552236383776686,159558
Model 893,-0.0670(****),-0.0434(****),-0.0055(****),0.0704(),--,--,0.1463(****),-0.0146(****),-0.0000(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(),False,False,0.03630427294189875,159558
Model 894,-0.0663(****),-0.0376(****),-0.0094(****),-0.2709(****),--,--,0.1084(****),-0.0171(****),0.0001(),0.0001(**),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.03440059016773911,159558
Model 895,-0.0720(****),-0.0425(****),-0.0046(****),0.0290(),--,--,0.1452(****),-0.0113(****),-0.0002(),0.0001(**),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(*),-0.0000(****),False,True,0.03447973046161723,159558
Model 896,-0.0710(****),-0.0368(****),-0.0087(****),-0.3229(****),--,--,0.1070(****),-0.0138(****),-0.0001(),0.0001(*),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.032357795091775055,159558
Model 897,-0.0658(****),-0.0433(****),-0.0058(****),--,0.0731(****),-0.0837(****),0.1765(****),--,-0.0000(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(***),False,False,0.0391115496790575,159558
Model 898,-0.0641(****),-0.0369(****),-0.0093(****),--,-0.0235(),-0.0979(****),0.1289(****),--,0.0001(),0.0001(*),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.03783534304616554,159558
Model 899,-0.0700(****),-0.0419(****),-0.0050(****),--,0.0591(****),-0.0796(****),0.1820(****),--,-0.0001(),0.0001(**),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.03725120490885436,159558
Model 900,-0.0680(****),-0.0355(****),-0.0087(****),--,-0.0414(**),-0.0946(****),0.1361(****),--,-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.03589425602716645,159558
Model 901,-0.0871(****),-0.0494(****),-0.0087(****),--,0.1899(****),-0.1000(****),--,-0.0165(****),-0.0000(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.0567528234054806,160738
Model 902,-0.0833(****),-0.0412(****),-0.0125(****),--,0.0441(**),-0.1201(****),--,-0.0184(****),0.0001(),0.0001(**),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(**),True,False,0.0558976505327794,160738
Model 903,-0.0910(****),-0.0480(****),-0.0078(****),--,0.1682(****),-0.0964(****),--,-0.0129(****),-0.0001(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.05192328683738112,160738
Model 904,-0.0869(****),-0.0397(****),-0.0119(****),--,0.0158(),-0.1174(****),--,-0.0143(****),-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(***),True,True,0.051148054165365386,160738
Model 905,-0.0670(****),-0.0435(****),-0.0055(****),--,0.0266(*),--,0.1425(****),-0.0147(****),-0.0000(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(),False,False,0.036318213480961425,159558
Model 906,-0.0662(****),-0.0377(****),-0.0095(****),--,-0.0587(****),--,0.1095(****),-0.0178(****),0.0001(),0.0001(**),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.034326934257429054,159558
Model 907,-0.0720(****),-0.0425(****),-0.0046(****),--,0.0072(),--,0.1451(****),-0.0112(****),-0.0002(),0.0001(**),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(*),-0.0000(***),False,True,0.034479125986556225,159558
Model 908,-0.0710(****),-0.0367(****),-0.0087(****),--,-0.0832(****),--,0.1115(****),-0.0143(****),-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.032324271937581917,159558
Model 909,-0.0654(****),-0.0421(****),-0.0055(****),--,--,-0.0736(****),0.2098(****),-0.0065(****),-0.0000(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),0.0000(),False,False,0.03903443862852396,159558
Model 910,-0.0636(****),-0.0364(****),-0.0092(****),--,--,-0.0926(****),0.1365(****),-0.0098(****),0.0000(),0.0001(**),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(**),True,False,0.03810776224948764,159558
Model 911,-0.0698(****),-0.0411(****),-0.0047(****),--,--,-0.0725(****),0.2062(****),-0.0038(**),-0.0002(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(**),False,True,0.03715294637728006,159558
Model 912,-0.0674(****),-0.0354(****),-0.0087(****),--,--,-0.0924(****),0.1342(****),-0.0070(****),-0.0001(),0.0001(*),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,True,0.03597892836984484,159558
Model 913,-0.0603(****),-0.0423(****),--,3.7565(****),-0.8132(****),-0.1810(****),0.2547(****),--,0.0003(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),0.0000(),False,False,0.042191458976761465,159558
Model 914,-0.0597(****),-0.0373(****),--,3.5650(****),-0.8451(****),-0.1900(****),0.2010(****),--,0.0003(),0.0001(*),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(****),True,False,0.0397937295126467,159558
Model 915,-0.0660(****),-0.0409(****),--,3.9333(****),-0.8726(****),-0.1800(****),0.2600(****),--,0.0001(),0.0001(),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(*),-0.0000(),False,True,0.0407992515008353,159558
Model 916,-0.0651(****),-0.0358(****),--,3.7945(****),-0.9200(****),-0.1909(****),0.2100(****),--,0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(*),True,True,0.038413611339421116,159558
Model 917,-0.0601(****),-0.0414(****),--,2.8399(****),-0.5007(****),-0.1416(****),--,-0.0052(****),0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(),False,False,0.039555653076880914,159558
Model 918,-0.0589(****),-0.0362(****),--,2.8429(****),-0.6052(****),-0.1607(****),--,-0.0059(****),0.0003(),0.0001(*),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.038304607840075944,159558
Model 919,-0.0662(****),-0.0405(****),--,3.0484(****),-0.5746(****),-0.1434(****),--,-0.0015(),0.0001(),0.0001(),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(**),-0.0000(***),False,True,0.03796159409393263,159558
Model 920,-0.0645(****),-0.0351(****),--,3.0878(****),-0.6892(****),-0.1639(****),--,-0.0022(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),True,True,0.03668385418559739,159558
Model 921,-0.0670(****),-0.0448(****),--,-0.0929(),0.0436(),--,0.1420(****),-0.0145(****),0.0001(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(),False,False,0.03589788221327028,159558
Model 922,-0.0668(****),-0.0401(****),--,-0.4181(****),0.0408(),--,0.1040(****),-0.0173(****),0.0002(),0.0001(**),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.03328285643823048,159558
Model 923,-0.0723(****),-0.0437(****),--,0.0488(),-0.0120(),--,0.1448(****),-0.0111(****),-0.0001(),0.0001(**),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(**),-0.0000(**),False,True,0.034189315709490575,159558
Model 924,-0.0721(****),-0.0390(****),--,-0.2539(*),-0.0251(),--,0.1070(****),-0.0139(****),-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.03140835839307743,159558
Model 925,-0.0641(****),-0.0443(****),--,0.6715(****),--,-0.1010(****),0.1692(****),-0.0094(****),0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.03974624537085791,159558
Model 926,-0.0635(****),-0.0392(****),--,0.3612(****),--,-0.1064(****),0.1212(****),-0.0116(****),0.0001(),0.0001(*),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),-0.0000(****),True,False,0.03730081709515354,159558
Model 927,-0.0686(****),-0.0431(****),--,0.6144(****),--,-0.0975(****),0.1692(****),-0.0063(****),-0.0001(),0.0001(*),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.037794871621252835,159558
Model 928,-0.0680(****),-0.0381(****),--,0.2900(****),--,-0.1031(****),0.1200(****),-0.0084(****),-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.03519847522699904,159558
Model 929,-0.0652(****),-0.0440(****),--,--,0.0777(****),-0.0784(****),0.1817(****),-0.0081(****),0.0000(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(***),False,False,0.038860831946072705,159558
Model 930,-0.0639(****),-0.0386(****),--,--,-0.0099(),-0.0929(****),0.1381(****),-0.0099(****),0.0001(),0.0001(**),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),-0.0000(),True,False,0.03702843816291024,159558
Model 931,-0.0698(****),-0.0428(****),--,--,0.0589(****),-0.0760(****),0.1841(****),-0.0049(***),-0.0001(),0.0001(**),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.03698252112043088,159558
Model 932,-0.0686(****),-0.0374(****),--,--,-0.0350(**),-0.0910(****),0.1402(****),-0.0064(****),-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.03506247536850915,159558
Model 933,-0.0682(****),--,-0.0121(****),4.6731(****),-1.0916(****),-0.2175(****),0.2381(****),--,0.0000(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(),-0.0000(),False,False,0.028446662460722694,159558
Model 934,-0.0648(****),--,-0.0151(****),4.2493(****),-1.0791(****),-0.2198(****),0.1764(****),--,0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),True,False,0.03088640145277488,159558
Model 935,-0.0718(****),--,-0.0110(****),4.7068(****),-1.1071(****),-0.2144(****),0.2530(****),--,-0.0000(),0.0001(**),-0.0001(*),-0.0000(),-0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(**),False,True,0.027849030301227318,159558
Model 936,-0.0682(****),--,-0.0143(****),4.3646(****),-1.1183(****),-0.2193(****),0.1938(****),--,-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),True,True,0.03016271168346074,159558
Model 937,-0.0673(****),--,-0.0117(****),3.7379(****),-0.7653(****),-0.1734(****),--,-0.0127(****),0.0000(),0.0001(***),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(*),-0.0000(****),False,False,0.026611969650040868,159558
Model 938,-0.0636(****),--,-0.0148(****),3.5346(****),-0.8346(****),-0.1876(****),--,-0.0114(****),0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.030047284111425765,159558
Model 939,-0.0711(****),--,-0.0108(****),3.7743(****),-0.7859(****),-0.1723(****),--,-0.0090(****),-0.0001(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0001(****),False,True,0.025425500009780055,159558
Model 940,-0.0671(****),--,-0.0140(****),3.6499(****),-0.8791(****),-0.1894(****),--,-0.0071(****),-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(*),True,True,0.02882432718254968,159558
Model 941,-0.0762(****),--,-0.0117(****),0.1304(),-0.0762(**),--,0.1071(****),-0.0240(****),-0.0003(),0.0001(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0000(****),False,False,0.02016618679176041,159558
Model 942,-0.0732(****),--,-0.0156(****),-0.3099(**),-0.0643(*),--,0.0666(****),-0.0247(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),-0.0000(**),True,False,0.022642625358795354,159558
Model 943,-0.0790(****),--,-0.0109(****),0.1566(),-0.0927(**),--,0.1209(****),-0.0205(****),-0.0003(),0.0001(****),-0.0002(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.019165679290843562,159558
Model 944,-0.0762(****),--,-0.0150(****),-0.2450(*),-0.0987(***),--,0.0777(****),-0.0208(****),-0.0002(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(**),True,True,0.021270937750909713,159558
Model 945,-0.0734(****),--,-0.0124(****),0.5521(****),--,-0.1080(****),0.1256(****),-0.0182(****),-0.0004(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.024533436467184644,159558
Model 946,-0.0699(****),--,-0.0154(****),0.1635(**),--,-0.1120(****),0.0754(****),-0.0183(****),-0.0002(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,False,0.027083897090464104,159558
Model 947,-0.0746(****),--,-0.0119(****),0.5301(****),--,-0.1076(****),0.1422(****),-0.0151(****),-0.0002(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.023482229187913983,159558
Model 948,-0.0716(****),--,-0.0150(****),0.1148(*),--,-0.1114(****),0.0864(****),-0.0145(****),-0.0002(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.025641771164811367,159558
Model 949,-0.0742(****),--,-0.0119(****),--,0.0223(),-0.0866(****),0.1500(****),-0.0163(****),-0.0004(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.02378837443746562,159558
Model 950,-0.0699(****),--,-0.0151(****),--,-0.0800(****),-0.1022(****),0.1040(****),-0.0159(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,False,0.027256694067925746,159558
Model 951,-0.0759(****),--,-0.0113(****),--,0.0164(),-0.0865(****),0.1658(****),-0.0131(****),-0.0003(),0.0001(****),-0.0002(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.022785632756699092,159558
Model 952,-0.0720(****),--,-0.0147(****),--,-0.0960(****),-0.1024(****),0.1163(****),-0.0119(****),-0.0002(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(****),True,True,0.025944519766017082,159558
Model 953,-0.0675(****),--,--,4.5985(****),-1.0706(****),-0.2059(****),0.2448(****),-0.0152(****),0.0001(),0.0001(***),-0.0001(*),0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0000(),False,False,0.02712180637895467,159558
Model 954,-0.0652(****),--,--,4.2024(****),-1.0554(****),-0.2125(****),0.1857(****),-0.0148(****),0.0002(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.028508778792862066,159558
Model 955,-0.0719(****),--,--,4.6783(****),-1.1041(****),-0.2062(****),0.2560(****),-0.0110(****),0.0000(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(**),False,True,0.02649420072805475,159558
Model 956,-0.0697(****),--,--,4.3845(****),-1.1208(****),-0.2156(****),0.1972(****),-0.0100(****),0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),0.0000(),True,True,0.027766775124506426,159558
Model 957,--,-0.0436(****),-0.0061(****),4.4939(****),-0.9768(****),-0.2081(****),0.2574(****),--,-0.0001(),0.0001(*),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(),0.0000(**),False,False,0.0352858954812072,159558
Model 958,--,-0.0372(****),-0.0098(****),4.2426(****),-1.0039(****),-0.2154(****),0.1938(****),--,-0.0001(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(****),True,False,0.03384559628794204,159558
Model 959,--,-0.0420(****),-0.0059(****),4.5075(****),-0.9857(****),-0.2072(****),0.2658(****),--,-0.0001(),0.0001(*),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(),0.0000(*),False,True,0.032789795039171454,159558
Model 960,--,-0.0354(****),-0.0098(****),4.3130(****),-1.0312(****),-0.2165(****),0.2047(****),--,-0.0001(),0.0000(),-0.0000(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(****),True,True,0.03146843963424173,159558
Model 961,--,-0.0425(****),-0.0060(****),3.5518(****),-0.6538(****),-0.1665(****),--,-0.0074(****),-0.0001(),0.0001(**),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(),False,False,0.032685771694468735,159558
Model 962,--,-0.0360(****),-0.0097(****),3.5204(****),-0.7629(****),-0.1851(****),--,-0.0076(****),-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(*),True,False,0.03253582415248035,159558
Model 963,--,-0.0413(****),-0.0057(****),3.5702(****),-0.6661(****),-0.1664(****),--,-0.0059(****),-0.0001(),0.0001(*),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(),False,True,0.029934244912919183,159558
Model 964,--,-0.0345(****),-0.0097(****),3.5884(****),-0.7919(****),-0.1872(****),--,-0.0053(***),-0.0001(),0.0001(),-0.0000(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(*),True,True,0.02989305838541223,159558
Model 965,--,-0.0469(****),-0.0054(****),0.1054(),0.0003(),--,0.1275(****),-0.0182(****),-0.0005(*),0.0001(**),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(),False,False,0.02699366605342912,159558
Model 966,--,-0.0407(****),-0.0099(****),-0.2492(*),-0.0052(),--,0.0817(****),-0.0206(****),-0.0003(),0.0001(*),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),True,False,0.02540906132389964,159558
Model 967,--,-0.0453(****),-0.0054(****),0.0802(),0.0021(),--,0.1361(****),-0.0171(****),-0.0003(),0.0001(**),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(),False,True,0.024325404288288777,159558
Model 968,--,-0.0391(****),-0.0101(****),-0.2547(*),-0.0165(),--,0.0888(****),-0.0188(****),-0.0002(),0.0001(*),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(*),True,True,0.02259592971253599,159558
Model 969,--,-0.0461(****),-0.0061(****),0.7993(****),--,-0.1122(****),0.1543(****),-0.0122(****),-0.0004(*),0.0001(*),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.0317778974717946,159558
Model 970,--,-0.0397(****),-0.0097(****),0.4420(****),--,-0.1168(****),0.0972(****),-0.0140(****),-0.0004(),0.0001(),-0.0000(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.030290034879446592,159558
Model 971,--,-0.0441(****),-0.0064(****),0.7884(****),--,-0.1130(****),0.1666(****),-0.0113(****),-0.0003(),0.0001(**),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0001(****),False,True,0.029190203059977105,159558
Model 972,--,-0.0379(****),-0.0101(****),0.4049(****),--,-0.1176(****),0.1061(****),-0.0121(****),-0.0002(),0.0001(*),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,True,0.027573912076993,159558
Model 973,--,-0.0460(****),-0.0057(****),--,0.0901(****),-0.0853(****),0.1696(****),-0.0108(****),-0.0005(*),0.0001(**),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(***),False,False,0.030508463422151078,159558
Model 974,--,-0.0390(****),-0.0096(****),--,-0.0101(),-0.1005(****),0.1172(****),-0.0120(****),-0.0003(),0.0001(),-0.0000(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.02988023839776044,159558
Model 975,--,-0.0440(****),-0.0059(****),--,0.0893(****),-0.0864(****),0.1811(****),-0.0099(****),-0.0003(),0.0001(**),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(***),False,True,0.027946033447919016,159558
Model 976,--,-0.0372(****),-0.0100(****),--,-0.0204(),-0.1021(****),0.1269(****),-0.0100(****),-0.0002(),0.0001(*),-0.0000(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),True,True,0.027238260444568896,159558
Model 977,--,-0.0444(****),--,4.4239(****),-0.9544(****),-0.2000(****),0.2621(****),-0.0094(****),-0.0001(),0.0001(*),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),0.0000(**),False,False,0.0350593749486281,159558
Model 978,--,-0.0390(****),--,4.1703(****),-0.9732(****),-0.2083(****),0.2018(****),-0.0102(****),-0.0000(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(****),True,False,0.0329415871296318,159558
Model 979,--,-0.0429(****),--,4.4597(****),-0.9718(****),-0.2006(****),0.2685(****),-0.0076(****),-0.0000(),0.0001(*),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),0.0000(*),False,True,0.03249824701044646,159558
Model 980,--,-0.0376(****),--,4.2858(****),-1.0169(****),-0.2116(****),0.2090(****),-0.0077(****),-0.0001(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(****),True,True,0.03043013985452081,159558
Model 981,--,--,-0.0123(****),5.4399(****),-1.2468(****),-0.2357(****),0.2499(****),-0.0176(****),-0.0005(*),0.0001(*),-0.0002(**),-0.0000(**),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(),False,False,0.019932623538968186,159558
Model 982,--,--,-0.0157(****),4.9088(****),-1.2138(****),-0.2374(****),0.1807(****),-0.0161(****),-0.0003(),0.0001(),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),True,False,0.023170824722149153,159558
